From,To,Overlap
OnFieldsComparator.java,AtomicReferenceArrayElementComparisonStrategy.java,0.19852941176470587
AtomicReferenceArrayElementComparisonStrategy.java,Paths.java,0.050666666666666665
Paths.java,AtomicReferenceArrayElementComparisonStrategy.java,0.050666666666666665
AtomicReferenceArrayElementComparisonStrategy.java,Predicates.java,0.17272727272727273
Predicates.java,AtomicReferenceArrayElementComparisonStrategy.java,0.17272727272727273
AtomicReferenceArrayElementComparisonStrategy.java,RealNumbers.java,0.16083916083916083
RealNumbers.java,AtomicReferenceArrayElementComparisonStrategy.java,0.16083916083916083
AtomicReferenceArrayElementComparisonStrategy.java,RecursiveFieldByFieldComparator.java,0.208
RecursiveFieldByFieldComparator.java,AtomicReferenceArrayElementComparisonStrategy.java,0.208
AtomicReferenceArrayElementComparisonStrategy.java,ShortArrays.java,0.04878048780487805
ShortArrays.java,AtomicReferenceArrayElementComparisonStrategy.java,0.04878048780487805
AtomicReferenceArrayElementComparisonStrategy.java,Shorts.java,0.17557251908396945
Shorts.java,AtomicReferenceArrayElementComparisonStrategy.java,0.17557251908396945
AtomicReferenceArrayElementComparisonStrategy.java,StandardComparisonStrategy.java,0.12301587301587301
StandardComparisonStrategy.java,AtomicReferenceArrayElementComparisonStrategy.java,0.12301587301587301
AtomicReferenceArrayElementComparisonStrategy.java,Strings.java,0.02423603793466807
Strings.java,AtomicReferenceArrayElementComparisonStrategy.java,0.02423603793466807
AtomicReferenceArrayElementComparisonStrategy.java,Throwables.java,0.05747126436781609
Throwables.java,AtomicReferenceArrayElementComparisonStrategy.java,0.05747126436781609
AtomicReferenceArrayElementComparisonStrategy.java,TypeComparators.java,0.15853658536585366
TypeComparators.java,AtomicReferenceArrayElementComparisonStrategy.java,0.15853658536585366
AtomicReferenceArrayElementComparisonStrategy.java,Uris.java,0.08130081300813008
Uris.java,AtomicReferenceArrayElementComparisonStrategy.java,0.08130081300813008
AtomicReferenceArrayElementComparisonStrategy.java,Urls.java,0.09803921568627451
Urls.java,AtomicReferenceArrayElementComparisonStrategy.java,0.09803921568627451
BigDecimals.java,BigDecimals.java,0.0
BigDecimals.java,BigDecimals.java,0.0
BigDecimals.java,BigIntegers.java,0.2846715328467153
BigIntegers.java,BigDecimals.java,0.2846715328467153
BigDecimals.java,BinaryDiff.java,0.17857142857142858
BinaryDiff.java,BigDecimals.java,0.17857142857142858
BigDecimals.java,BinaryDiffResult.java,0.21311475409836064
BinaryDiffResult.java,BigDecimals.java,0.21311475409836064
BigDecimals.java,BooleanArrays.java,0.07317073170731707
BooleanArrays.java,BigDecimals.java,0.07317073170731707
BigDecimals.java,Booleans.java,0.18791946308724833
Booleans.java,BigDecimals.java,0.18791946308724833
BigDecimals.java,ByteArrays.java,0.05197132616487455
ByteArrays.java,BigDecimals.java,0.05197132616487455
BigDecimals.java,Bytes.java,0.26277372262773724
Bytes.java,BigDecimals.java,0.26277372262773724
BigDecimals.java,Characters.java,0.2108843537414966
Characters.java,BigDecimals.java,0.2108843537414966
BigDecimals.java,CharArrays.java,0.07159904534606205
CharArrays.java,BigDecimals.java,0.07159904534606205
BigDecimals.java,Classes.java,0.04576271186440678
Classes.java,BigDecimals.java,0.04576271186440678
BigDecimals.java,CommonErrors.java,0.2
CommonErrors.java,BigDecimals.java,0.2
BigDecimals.java,CommonValidations.java,0.11009174311926606
CommonValidations.java,BigDecimals.java,0.11009174311926606
BigDecimals.java,Comparables.java,0.09116809116809117
Comparables.java,BigDecimals.java,0.09116809116809117
BigDecimals.java,ComparatorBasedComparisonStrategy.java,0.11877394636015326
ComparatorBasedComparisonStrategy.java,BigDecimals.java,0.11877394636015326
BigDecimals.java,ComparisonStrategy.java,0.08771929824561403
ComparisonStrategy.java,BigDecimals.java,0.08771929824561403
BigDecimals.java,Conditions.java,0.1407035175879397
Conditions.java,BigDecimals.java,0.1407035175879397
BigDecimals.java,Dates.java,0.03218645948945616
Dates.java,BigDecimals.java,0.03218645948945616
BigDecimals.java,DeepDifference.java,0.033205619412515965
DeepDifference.java,BigDecimals.java,0.033205619412515965
BigDecimals.java,Diff.java,0.15606936416184972
Diff.java,BigDecimals.java,0.15606936416184972
BigDecimals.java,DoubleArrays.java,0.06937799043062201
DoubleArrays.java,BigDecimals.java,0.06937799043062201
BigDecimals.java,Doubles.java,0.2805755395683453
Doubles.java,BigDecimals.java,0.2805755395683453
BigDecimals.java,ErrorMessages.java,0.11009174311926606
ErrorMessages.java,BigDecimals.java,0.11009174311926606
BigDecimals.java,ExtendedByTypesComparator.java,0.18620689655172415
ExtendedByTypesComparator.java,BigDecimals.java,0.18620689655172415
BigDecimals.java,Failures.java,0.10309278350515463
Failures.java,BigDecimals.java,0.10309278350515463
BigDecimals.java,FieldByFieldComparator.java,0.19708029197080293
FieldByFieldComparator.java,BigDecimals.java,0.19708029197080293
BigDecimals.java,Files.java,0.06880733944954129
Files.java,BigDecimals.java,0.06880733944954129
BigDecimals.java,FloatArrays.java,0.07213930348258707
FloatArrays.java,BigDecimals.java,0.07213930348258707
BigDecimals.java,Floats.java,0.2805755395683453
Floats.java,BigDecimals.java,0.2805755395683453
BigDecimals.java,Futures.java,0.17073170731707318
